0.344213636	0.104771818	0.244985455	0.036048182	0.05921	0.037324545	0.078067273	0.048170909	0.003276364	0.000924545	0.018788182	0.001633636	0.00493	0.00076	0.01442	0.002475455
0.078866364	0.16427	0.293580909	0.076365455	0.037557273	0.13668	0.104590909	0.028063636	0.001205455	0.000598182	0.03088	0.002066364	0.004913636	0.004503636	0.033535455	0.002322727
0.272734545	0.135696364	0.341705455	0.046402727	0.032483636	0.019012727	0.046361818	0.009538182	0.006136364	0.000653636	0.070921818	0.001710909	0.003361818	0.000179091	0.012534545	0.000566364
0.062902727	0.190285455	0.219695455	0.154600909	0.027362727	0.173257273	0.059889091	0.083025455	0.000780909	0.000868182	0.01094	0.004332727	0.002270909	0.004496364	0.003718182	0.001573636
0.282085	0.084226429	0.183509286	0.025270714	0.116453571	0.095138571	0.069697143	0.011843571	0.006565	0.000916429	0.025805714	0.001713571	0.025887857	0.002324286	0.067067857	0.001495
0.070383846	0.140726154	0.070826154	0.039522308	0.065722308	0.321936923	0.143283077	0.063253846	0.000879231	0.000533846	0.003793846	0.000708462	0.005486154	0.003352308	0.059789231	0.009802308
0.08727	0.056933077	0.071099231	0.018270769	0.209851538	0.181658462	0.196556154	0.037555385	0.035266154	0.014079231	0.01299	0.002230769	0.020978462	0.008622308	0.042992308	0.003646154
0.040809167	0.1472175	0.0356825	0.04554	0.05129	0.3747075	0.120045833	0.134315	0.000718333	0.000560833	0.0035025	0.0010125	0.002561667	0.003488333	0.028188333	0.01036
0.162722727	0.075704545	0.274441818	0.013340909	0.044978182	0.016115455	0.063688182	0.00355	0.084723636	0.005886364	0.161771818	0.00184	0.033099091	0.001017273	0.056510909	0.000609091
0.151188889	0.135832222	0.124057778	0.05321	0.033201111	0.092965556	0.063932222	0.11376	0.031397778	0.010252222	0.144262222	0.003121111	0.010232222	0.001854444	0.026625556	0.004106667
0.119561818	0.033267273	0.388748182	0.018050909	0.008751818	0.008738182	0.017731818	0.004430909	0.075725455	0.017208182	0.289411818	0.007779091	0.003158182	0.001018182	0.005791818	0.000626364
0.170228182	0.150576364	0.088581818	0.061521818	0.049358182	0.08434	0.082169091	0.074333636	0.028942727	0.016784545	0.104468182	0.008788182	0.01016	0.002311818	0.060720909	0.006714545
0.051563333	0.012259167	0.116295833	0.0174675	0.030931667	0.015144167	0.0530275	0.008800833	0.0784525	0.00859	0.186525	0.007179167	0.18223	0.043380833	0.182033333	0.006119167
0.043214545	0.049709091	0.052962727	0.035644545	0.037120909	0.227162727	0.095573636	0.162802727	0.008195455	0.013279091	0.032951818	0.006881818	0.011929091	0.061461818	0.118638182	0.042471818
0.040858182	0.044706364	0.035717273	0.012737273	0.097190909	0.170453636	0.081229091	0.082665455	0.058327273	0.007616364	0.06314	0.007319091	0.098138182	0.036023636	0.151446364	0.012430909
0.0952825	0.05259	0.1123575	0.060541667	0.043644167	0.145101667	0.117008333	0.104076667	0.018316667	0.033739167	0.039408333	0.010004167	0.009639167	0.018019167	0.0875425	0.052728333
